0.0,2.1194980055781376,0.4202335406853257
1.0,7.491134781701749,1.2368362903372183
2.0,9.512416877784007,2.3463653821749886
3.0,12.697692129825386,3.1620643020593224
4.0,15.84311275037923,2.8025896873333997
5.0,17.771242749533904,1.991397885022261
6.0,19.020893035436305,1.311400427022583
7.0,19.66628501344076,0.9111540995317713
8.0,20.01973735785842,0.8331555698519646
9.0,20.126336042248937,0.8493262225472693
10.0,20.11459951025506,0.7894778586793879
11.0,20.116340221270725,0.8256668530318919
12.0,20.199440080614927,0.7949264684337433
13.0,20.176606031266587,0.795454728168891
14.0,20.12648820288104,0.8131109520238227
15.0,20.158403354286143,0.7932433343287377
