0.0,0.023971352739577904,0.001172112017752756
1.0,0.034333807542068884,0.012777299220350273
2.0,0.06190272951406024,0.041125862010712166
3.0,0.11727582612189716,0.10096020848494787
4.0,0.2004209286341635,0.18162252906435267
5.0,0.3406186333940914,0.2997401752679322
6.0,0.5573050922683379,0.3840611663878479
7.0,0.8897275094548454,0.5129228753066545
8.0,1.2443763895295819,0.5081138484891182
9.0,1.606525130059341,0.5104077395126563
10.0,1.9173756475175099,0.4836592704155913
11.0,2.211450535302662,0.4323442368388904
12.0,2.435317376017777,0.4021791690206066
13.0,2.5998102614784413,0.3947074521685271
14.0,2.7760400045622577,0.3420158830347885
15.0,2.9170793696036346,0.29959060391815234
16.0,3.0077438084818966,0.2364101510573952
17.0,3.0690922792702513,0.2147034842241701
18.0,3.128821145404627,0.195293753814367
19.0,3.2073955167754917,0.16932769658578517
20.0,3.2392485707811933,0.16567695629657594
21.0,3.281875172856365,0.11760737070750146
22.0,3.3124726735518846,0.11229711333583155
23.0,3.344093873048434,0.13120189255115217
24.0,3.35134303249425,0.14356233652459313
25.0,3.3794267957236848,0.1190090522549283
